Num_CIN FG Rang
000623 522.44 2896
003491 522.43 2897
002963 522.34 2898
003796 522.31 2899
003600 522.26 2900
002796 522.21 2901
002466 522.04 2902
000717 522.01 2903
002651 522.0 2904
003484 521.94 2905
004922 521.94 2906
003906 521.93 2907
004619 521.9 2908
001208 521.8 2909
001649 521.8 2910
001612 521.77 2911
002944 521.75 2912
000274 521.74 2913
003971 521.72 2914
004417 521.63 2915
003623 521.6 2916
002864 521.59 2917
003504 521.59 2918
000737 521.49 2919
003027 521.47 2920
003324 521.36 2921
004666 521.35 2922
001811 521.34 2923
002125 521.3 2924
001829 521.28 2925
002310 521.22 2926
001538 521.19 2927
004864 521.19 2928
001696 521.16 2929
000733 521.11 2930
001753 521.1 2931
003445 521.09 2932
000126 521.07 2933
001943 521.03 2934
004630 520.99 2935
004421 520.94 2936
000257 520.92 2937
002781 520.88 2938
002298 520.85 2939
002038 520.81 2940
000781 520.75 2941
004794 520.71 2942
000259 520.69 2943
003160 520.64 2944
001111 520.63 2945
002432 520.62 2946
000764 520.57 2947
000463 520.49 2948
001321 520.48 2949
001970 520.39 2950
003937 520.29 2951
000125 520.26 2952
002870 520.26 2953
002382 520.19 2954
002417 520.19 2955
002632 520.18 2956
002895 520.18 2957
001960 520.15 2958
001028 520.14 2959
002573 520.1 2960
001039 520.04 2961
004046 520.04 2962
000596 520.01 2963
002742 519.96 2964
001906 519.91 2965
000824 519.88 2966
002447 519.79 2967
001259 519.76 2968
002626 519.76 2969
004992 519.74 2970
001003 519.66 2971
004222 519.66 2972
003275 519.65 2973
003562 519.5 2974
000765 519.44 2975
001175 519.37 2976
004345 519.33 2977
004174 519.29 2978
001820 519.25 2979
001627 519.24 2980
000442 519.22 2981
001673 519.22 2982
004261 519.19 2983
000954 519.17 2984
001475 519.09 2985
002551 519.09 2986
000438 519.02 2987
000791 519.02 2988
002970 519.02 2989
000540 519.0 2990
000985 518.95 2991
000688 518.94 2992
002457 518.92 2993
000902 518.9 2994
002220 518.9 2995
004492 518.88 2996
004435 518.75 2997
003817 518.74 2998
000829 518.69 2999
002158 518.67 3000
002330 518.62 3001
000676 518.61 3002
000956 518.58 3003
001253 518.54 3004
000582 518.48 3005
003423 518.46 3006
004849 518.45 3007
004952 518.42 3008
003044 518.35 3009
001794 518.25 3010
000818 518.24 3011
003331 518.14 3012
004020 518.12 3013
002568 518.08 3014
000315 518.0 3015
004757 517.99 3016
004525 517.95 3017
001490 517.86 3018
002728 517.84 3019
003077 517.78 3020
000842 517.75 3021
004528 517.73 3022
003074 517.71 3023
000288 517.67 3024
001382 517.67 3025
001095 517.55 3026
000615 517.53 3027
003815 517.52 3028
002387 517.48 3029
002784 517.48 3030
000501 517.47 3031
002631 517.44 3032
004145 517.43 3033
003907 517.4 3034
004210 517.38 3035
003032 517.35 3036
003118 517.35 3037
000444 517.3 3038
001300 517.3 3039
002339 517.29 3040
002797 517.29 3041
003284 517.27 3042
000008 517.25 3043
002411 517.22 3044
000665 517.2 3045
003968 517.17 3046
001748 517.1 3047
001303 517.08 3048
004372 517.06 3049
000248 517.04 3050
004730 516.98 3051
001460 516.96 3052
001600 516.94 3053
003089 516.94 3054
003596 516.85 3055
004910 516.85 3056
003648 516.74 3057
003545 516.73 3058
002955 516.72 3059
000285 516.66 3060
003385 516.58 3061
004555 516.48 3062
002790 516.47 3063
002426 516.4 3064
001262 516.3 3065
003492 516.26 3066
002279 516.14 3067
002192 516.11 3068
001239 516.1 3069
003016 516.1 3070
001835 516.05 3071
001993 516.01 3072
003353 516.01 3073
002652 515.98 3074
000812 515.95 3075
002962 515.93 3076
002469 515.9 3077
001313 515.89 3078
001571 515.87 3079
001258 515.83 3080
001067 515.64 3081
001555 515.62 3082
000890 515.6 3083
001924 515.5 3084
003381 515.5 3085
001181 515.45 3086
004811 515.44 3087
000487 515.42 3088
004628 515.36 3089
004904 515.32 3090
001890 515.25 3091
002030 515.24 3092
002725 515.19 3093
003682 515.17 3094
001745 515.15 3095
004803 515.13 3096
004894 515.04 3097
004257 515.0 3098
000492 514.94 3099
004065 514.92 3100
004465 514.91 3101
004356 514.82 3102
004742 514.76 3103
001532 514.73 3104
003199 514.73 3105
004534 514.63 3106
000608 514.62 3107
003200 514.62 3108
002188 514.59 3109
004226 514.58 3110
003401 514.56 3111
002831 514.55 3112
003009 514.54 3113
004147 514.51 3114
003887 514.42 3115
003594 514.4 3116
000943 514.37 3117
004090 514.35 3118
002040 514.33 3119
003360 514.31 3120
001626 514.29 3121
002350 514.27 3122
004696 514.27 3123
000721 514.26 3124
002665 514.14 3125
004967 514.14 3126
004100 514.07 3127
003253 514.06 3128
002977 513.94 3129
001799 513.93 3130
002723 513.89 3131
002017 513.87 3132
003733 513.87 3133
000753 513.84 3134
004909 513.83 3135
004221 513.68 3136
001793 513.67 3137
001655 513.66 3138
002901 513.6 3139
000186 513.57 3140
002022 513.57 3141
001535 513.55 3142
001853 513.5 3143
004430 513.49 3144
000541 513.43 3145
004761 513.43 3146
001220 513.39 3147
000574 513.38 3148
001632 513.38 3149
002139 513.36 3150
002149 513.36 3151
001854 513.3 3152
000543 513.27 3153
002427 513.24 3154
004906 513.17 3155
002873 513.16 3156
002869 513.06 3157
004522 513.06 3158
000510 512.89 3159
001912 512.84 3160
001824 512.83 3161
001124 512.75 3162
002976 512.7 3163
002536 512.68 3164
001840 512.67 3165
002928 512.65 3166
003122 512.65 3167
002191 512.64 3168
003137 512.63 3169
003404 512.6 3170
003226 512.48 3171
004556 512.48 3172
002088 512.45 3173
003162 512.44 3174
004276 512.41 3175
003921 512.4 3176
004170 512.4 3177
000014 512.39 3178
004745 512.39 3179
000113 512.38 3180
001602 512.34 3181
001628 512.32 3182
000766 512.31 3183
004597 512.25 3184
004823 512.25 3185
003143 512.2 3186
001429 512.19 3187
001287 512.11 3188
004822 512.05 3189
000069 511.92 3190
004681 511.92 3191
001435 511.91 3192
001863 511.81 3193
002805 511.7 3194
002354 511.68 3195
001345 511.67 3196
003276 511.62 3197
004085 511.61 3198
004769 511.6 3199
001644 511.58 3200
004552 511.5 3201
004428 511.47 3202
000929 511.46 3203
003045 511.44 3204
001147 511.41 3205
002860 511.37 3206
002713 511.33 3207
004041 511.25 3208
003470 511.23 3209
003071 511.16 3210
001573 511.14 3211
002121 510.98 3212
003509 510.97 3213
001849 510.9 3214
001651 510.89 3215
004993 510.88 3216
003269 510.83 3217
004110 510.83 3218
001052 510.81 3219
001150 510.8 3220
001210 510.76 3221
000396 510.74 3222
001138 510.72 3223
001774 510.66 3224
004388 510.63 3225
003751 510.59 3226
001331 510.49 3227
001427 510.47 3228
001125 510.46 3229
002885 510.45 3230
000625 510.41 3231
004361 510.41 3232
002193 510.39 3233
003603 510.38 3234
001761 510.37 3235
001492 510.25 3236
001251 510.18 3237
003616 510.03 3238
003041 509.82 3239
000290 509.78 3240
003966 509.71 3241
002103 509.69 3242
003088 509.69 3243
004912 509.67 3244
001202 509.64 3245
002257 509.62 3246
001635 509.58 3247
002400 509.52 3248
004379 509.39 3249
000400 509.34 3250
002996 509.28 3251
001523 509.27 3252
001991 509.25 3253
004920 509.21 3254
003865 509.19 3255
004629 509.15 3256
001013 509.14 3257
002793 509.11 3258
000620 508.99 3259
000038 508.96 3260
000780 508.94 3261
002326 508.89 3262
003180 508.86 3263
001363 508.83 3264
003040 508.78 3265
000973 508.74 3266
004089 508.74 3267
000607 508.7 3268
004835 508.68 3269
001506 508.66 3270
003772 508.63 3271
003723 508.62 3272
004956 508.58 3273
001566 508.57 3274
004855 508.52 3275
004469 508.5 3276
001298 508.49 3277
003558 508.47 3278
001183 508.3 3279
000775 508.26 3280
004978 508.26 3281
000542 508.24 3282
000567 508.2 3283
000784 508.2 3284
001391 508.2 3285
002945 508.12 3286
003939 508.11 3287
002677 508.08 3288
002525 508.07 3289
004796 508.06 3290
002304 508.03 3291
002056 508.02 3292
001552 508.0 3293
003110 507.99 3294
000313 507.86 3295
003673 507.81 3296
000081 507.78 3297
004305 507.76 3298
000805 507.75 3299
003138 507.7 3300
000980 507.67 3301
004033 507.66 3302
003637 507.64 3303
000845 507.63 3304
000958 507.6 3305
003488 507.52 3306
004454 507.52 3307
001443 507.46 3308
000504 507.44 3309
001930 507.4 3310
002529 507.39 3311
000617 507.38 3312
002688 507.38 3313
004295 507.37 3314
003433 507.36 3315
002690 507.35 3316
002360 507.34 3317
001563 507.33 3318
002502 507.26 3319
004543 507.25 3320
003344 507.24 3321
001886 507.23 3322
004677 507.21 3323
000964 507.17 3324
002069 507.17 3325
002464 507.1 3326
002647 507.07 3327
000610 507.03 3328
002023 507.03 3329
003870 506.99 3330
001859 506.95 3331
003208 506.94 3332
001511 506.92 3333
003218 506.86 3334
000118 506.85 3335
000885 506.79 3336
000637 506.75 3337
001037 506.74 3338
001441 506.68 3339
001856 506.68 3340
004813 506.66 3341
000897 506.65 3342
001372 506.62 3343
004473 506.61 3344
004364 506.57 3345
004274 506.56 3346
002849 506.55 3347
001866 506.48 3348
000491 506.46 3349
001131 506.43 3350
002968 506.39 3351
004447 506.32 3352
002687 506.21 3353
001074 506.14 3354
000292 506.12 3355
000726 506.06 3356
001531 506.06 3357
000243 506.03 3358
002581 506.0 3359
004964 505.98 3360
002408 505.92 3361
004248 505.9 3362
000162 505.87 3363
001064 505.83 3364
002471 505.8 3365
004526 505.79 3366
004315 505.78 3367
001456 505.77 3368
001926 505.72 3369
004703 505.67 3370
003731 505.64 3371
002731 505.55 3372
001412 505.51 3373
003125 505.47 3374
004804 505.2 3375
001288 505.06 3376
002486 504.88 3377
004119 504.75 3378
002922 504.74 3379
004821 504.74 3380
001196 504.71 3381
002247 504.68 3382
001686 504.56 3383
000252 504.55 3384
003500 504.55 3385
001164 504.49 3386
000882 504.41 3387
004402 504.39 3388
001954 504.36 3389
004297 504.36 3390
001950 504.34 3391
003963 504.33 3392
001720 504.32 3393
002602 504.26 3394
003034 504.16 3395
000089 504.14 3396
000507 504.06 3397
003895 504.05 3398
004558 503.99 3399
001992 503.98 3400
003046 503.76 3401
001450 503.74 3402
003496 503.7 3403
000164 503.69 3404
001327 503.67 3405
001428 503.67 3406
002820 503.62 3407
002375 503.6 3408
001660 503.52 3409
001107 503.46 3410
000191 503.41 3411
000059 503.38 3412
001190 503.37 3413
003670 503.33 3414
001728 503.3 3415
002061 503.3 3416
000666 503.25 3417
004035 503.22 3418
004008 503.2 3419
001999 503.18 3420
001755 503.06 3421
001206 502.98 3422
002041 502.87 3423
004466 502.86 3424
000869 502.82 3425
001073 502.82 3426
000105 502.78 3427
004273 502.78 3428
004156 502.72 3429
003060 502.65 3430
002609 502.64 3431
000223 502.63 3432
004710 502.62 3433
001291 502.57 3434
004114 502.43 3435
003631 502.4 3436
004575 502.36 3437
000311 502.24 3438
001874 502.22 3439
000102 502.21 3440
002421 502.09 3441
000460 502.08 3442
004884 502.06 3443
002741 501.98 3444
003291 501.97 3445
004349 501.97 3446
004580 501.86 3447
001390 501.82 3448
000538 501.81 3449
004518 501.8 3450
000674 501.7 3451
002562 501.67 3452
004999 501.59 3453
000847 501.55 3454
003471 501.52 3455
004463 501.52 3456
002159 501.41 3457
004117 501.12 3458
003578 501.07 3459
000415 501.04 3460
003223 500.93 3461
000099 500.9 3462
002620 500.86 3463
004179 500.82 3464
001120 500.81 3465
001723 500.81 3466
000320 500.75 3467
002241 500.75 3468
000137 500.7 3469
000545 500.69 3470
002754 500.69 3471
001237 500.66 3472
002597 500.6 3473
000599 500.52 3474
000695 500.44 3475
002380 500.42 3476
000408 500.41 3477
003347 500.36 3478
001177 500.35 3479
003198 500.34 3480
000891 500.33 3481
002845 500.33 3482
001357 500.25 3483
001800 500.21 3484
003750 500.2 3485
002572 500.19 3486
003455 500.17 3487
003524 500.13 3488
002856 500.11 3489
002712 500.07 3490
002936 499.99 3491
004341 499.95 3492
002317 499.89 3493
000536 499.87 3494
003544 499.83 3495
002682 499.8 3496
004947 499.79 3497
001365 499.77 3498
002341 499.75 3499
004251 499.71 3500
003764 499.64 3501
000231 499.62 3502
000849 499.62 3503
004653 499.48 3504
004456 499.45 3505
004487 499.45 3506
004250 499.43 3507
003516 499.24 3508
004200 499.22 3509
003514 499.13 3510
000657 499.12 3511
002763 499.12 3512
002374 499.08 3513
003770 499.06 3514
002775 499.03 3515
001045 499.0 3516
003489 498.99 3517
000286 498.9 3518
003985 498.72 3519
002893 498.68 3520
002091 498.63 3521
004643 498.56 3522
002174 498.55 3523
000183 498.44 3524
003127 498.42 3525
000055 498.4 3526
001453 498.35 3527
001604 498.31 3528
002219 498.29 3529
000555 498.23 3530
001130 498.23 3531
003633 498.21 3532
002101 498.2 3533
004840 498.08 3534
001827 498.04 3535
003434 498.02 3536
003105 497.97 3537
003164 497.83 3538
003424 497.8 3539
003917 497.75 3540
004842 497.74 3541
002028 497.68 3542
000116 497.54 3543
002084 497.47 3544
003270 497.46 3545
001562 497.37 3546
001302 497.36 3547
001470 497.31 3548
004902 497.29 3549
000217 497.26 3550
004649 497.25 3551
002353 497.22 3552
001290 497.2 3553
001083 497.18 3554
002225 497.18 3555
002181 497.16 3556
000635 497.14 3557
000385 497.12 3558
001907 497.11 3559
000760 497.08 3560
004684 497.07 3561
001939 497.04 3562
001948 497.0 3563
001361 496.98 3564
001772 496.97 3565
002234 496.96 3566
001148 496.86 3567
002303 496.86 3568
000312 496.79 3569
000264 496.77 3570
001446 496.74 3571
004857 496.66 3572
002886 496.63 3573
004192 496.51 3574
002003 496.5 3575
003255 496.48 3576
001888 496.42 3577
000518 496.4 3578
001042 496.38 3579
003785 496.37 3580
002750 496.29 3581
002026 496.27 3582
003761 496.27 3583
000025 496.2 3584
002399 496.12 3585
004495 496.07 3586
002767 496.05 3587
003310 496.04 3588
002986 495.98 3589
002370 495.97 3590
003168 495.96 3591
001154 495.89 3592
004059 495.85 3593
001380 495.82 3594
002751 495.82 3595
003622 495.79 3596
000939 495.78 3597
000192 495.73 3598
003271 495.72 3599
000319 495.58 3600
003585 495.56 3601
001268 495.55 3602
004501 495.55 3603
000790 495.46 3604
004550 495.45 3605
004284 495.44 3606
004611 495.44 3607
004672 495.4 3608
004708 495.36 3609
000226 495.27 3610
001143 495.26 3611
000195 495.23 3612
002530 495.11 3613
001917 495.05 3614
001027 495.01 3615
004638 494.99 3616
004901 494.93 3617
004789 494.87 3618
003466 494.85 3619
000130 494.68 3620
002761 494.59 3621
003579 494.57 3622
000010 494.52 3623
001209 494.41 3624
001844 494.38 3625
000863 494.32 3626
002493 494.28 3627
003436 494.28 3628
002584 494.27 3629
003958 494.25 3630
003225 494.2 3631
000862 494.1 3632
002803 494.1 3633
001278 494.07 3634
004023 494.06 3635
004908 494.05 3636
000769 494.03 3637
002500 493.96 3638
002460 493.94 3639
000945 493.92 3640
004981 493.87 3641
000914 493.86 3642
002577 493.72 3643
002323 493.71 3644
003480 493.64 3645
001221 493.63 3646
001048 493.61 3647
003583 493.6 3648
002221 493.59 3649
003922 493.59 3650
001777 493.55 3651
003994 493.42 3652
000481 493.41 3653
000754 493.4 3654
004506 493.3 3655
001786 493.29 3656
004923 493.15 3657
003947 493.12 3658
003314 493.05 3659
003124 493.04 3660
000184 493.03 3661
000287 493.03 3662
004705 492.99 3663
004032 492.91 3664
001192 492.9 3665
000145 492.86 3666
001336 492.84 3667
000004 492.72 3668
000627 492.58 3669
004058 492.56 3670
000012 492.53 3671
001312 492.44 3672
003013 492.44 3673
001629 492.41 3674
004659 492.39 3675
002244 492.38 3676
000702 492.31 3677
000716 492.3 3678
004850 492.27 3679
004646 492.23 3680
000815 492.2 3681
002556 492.14 3682
003081 492.13 3683
001236 492.07 3684
000583 492.03 3685
002926 492.0 3686
000789 491.99 3687
003101 491.94 3688
000079 491.89 3689
003079 491.89 3690
002923 491.86 3691
001163 491.8 3692
001710 491.77 3693
001310 491.73 3694
002724 491.73 3695
002659 491.72 3696
002398 491.71 3697
003063 491.67 3698
001394 491.63 3699
004021 491.61 3700
002199 491.6 3701
002237 491.54 3702
004267 491.44 3703
000042 491.34 3704
004985 491.33 3705
001438 491.32 3706
003061 491.25 3707
002599 491.18 3708
001370 491.17 3709
003386 491.15 3710
002656 491.13 3711
001093 491.12 3712
001051 491.09 3713
001579 491.07 3714
001406 491.03 3715
004936 490.89 3716
002366 490.86 3717
001931 490.81 3718
003479 490.74 3719
001396 490.69 3720
003407 490.67 3721
003369 490.62 3722
001920 490.42 3723
003695 490.41 3724
001785 490.28 3725
002388 490.28 3726
004129 490.27 3727
004484 490.26 3728
003839 490.25 3729
003726 490.24 3730
004073 490.24 3731
002829 490.22 3732
000128 490.19 3733
000318 490.18 3734
004419 490.16 3735
004445 490.11 3736
004751 490.06 3737
002919 490.02 3738
003556 489.99 3739
002255 489.94 3740
002155 489.93 3741
000558 489.91 3742
001690 489.83 3743
004053 489.8 3744
000642 489.78 3745
002847 489.74 3746
000631 489.72 3747
001340 489.72 3748
002107 489.71 3749
002583 489.7 3750
001764 489.63 3751
003062 489.59 3752
000480 489.47 3753
000237 489.43 3754
000516 489.41 3755
004403 489.35 3756
004600 489.35 3757
002268 489.33 3758
003518 489.33 3759
001205 489.3 3760
003242 489.28 3761
001395 489.22 3762
002760 489.17 3763
004841 489.1 3764
001211 488.95 3765
002633 488.95 3766
004507 488.93 3767
003542 488.86 3768
002983 488.79 3769
004876 488.78 3770
003244 488.72 3771
002322 488.69 3772
002939 488.69 3773
003805 488.47 3774
003569 488.42 3775
004982 488.41 3776
003848 488.36 3777
000360 488.33 3778
001231 488.33 3779
000452 488.29 3780
000193 488.27 3781
002961 488.24 3782
003469 488.24 3783
003414 488.23 3784
000448 488.15 3785
000767 488.12 3786
000786 488.12 3787
002666 488.07 3788
003366 488.05 3789
001576 488.01 3790
003409 487.97 3791
004451 487.96 3792
003717 487.93 3793
004176 487.89 3794
004754 487.88 3795
004632 487.83 3796
000965 487.72 3797
000104 487.6 3798
001790 487.59 3799
004731 487.57 3800
002465 487.54 3801
004414 487.43 3802
003191 487.38 3803
003919 487.31 3804
002294 487.3 3805
002127 487.29 3806
004500 487.28 3807
001342 487.26 3808
003030 487.23 3809
004740 487.21 3810
002019 486.87 3811
003597 486.46 3812
003054 486.43 3813
004667 486.43 3814
002075 486.35 3815
003339 486.35 3816
001590 486.34 3817
003649 486.24 3818
003766 486.18 3819
004001 486.17 3820
004861 486.17 3821
004044 486.15 3822
000458 486.12 3823
004948 486.06 3824
001664 485.92 3825
002462 485.91 3826
000200 485.9 3827
003265 485.87 3828
000701 485.82 3829
003658 485.79 3830
001373 485.62 3831
001846 485.57 3832
004413 485.54 3833
003315 485.51 3834
004593 485.48 3835
000210 485.46 3836
000577 485.46 3837
000744 485.46 3838
002947 485.32 3839
002907 485.31 3840
003625 485.31 3841
000155 485.26 3842
001337 485.22 3843
002068 485.19 3844
000297 485.18 3845
000218 485.17 3846
004234 485.05 3847
001252 485.02 3848
001841 485.02 3849
002783 484.81 3850
004196 484.78 3851
001823 484.76 3852
004938 484.65 3853
000580 484.64 3854
000148 484.61 3855
000700 484.55 3856
002175 484.5 3857
002859 484.48 3858
003236 484.45 3859
003923 484.4 3860
001114 484.32 3861
000497 484.19 3862
003058 484.15 3863
002224 484.14 3864
004006 484.12 3865
003635 484.11 3866
000103 484.07 3867
002378 484.06 3868
002985 484.06 3869
001142 484.04 3870
004186 484.02 3871
001621 483.9 3872
003095 483.89 3873
001403 483.88 3874
002071 483.84 3875
004571 483.6 3876
000366 483.57 3877
001145 483.54 3878
004382 483.44 3879
003070 483.36 3880
002021 483.33 3881
001494 483.32 3882
004208 483.31 3883
001413 483.27 3884
004308 483.2 3885
001283 483.14 3886
001767 482.94 3887
000019 482.83 3888
003188 482.81 3889
003912 482.76 3890
003686 482.74 3891
001105 482.5 3892
004137 482.48 3893
000513 482.43 3894
002799 482.43 3895
003728 482.39 3896
000797 482.36 3897
002924 482.27 3898
004583 482.21 3899
004140 482.12 3900
002721 482.07 3901
000261 482.02 3902
000039 481.96 3903
004300 481.96 3904
003595 481.9 3905
003969 481.9 3906
002031 481.86 3907
002112 481.84 3908
000533 481.77 3909
000899 481.75 3910
002899 481.73 3911
000528 481.68 3912
003259 481.66 3913
002498 481.53 3914
001698 481.5 3915
000389 481.46 3916
003150 481.36 3917
004311 481.28 3918
004668 481.28 3919
003842 481.27 3920
002563 481.26 3921
001814 481.1 3922
000982 481.05 3923
001482 481.05 3924
002179 481.05 3925
003078 481.05 3926
000857 481.03 3927
004846 480.97 3928
003055 480.95 3929
001255 480.92 3930
001550 480.91 3931
001828 480.91 3932
003363 480.89 3933
001548 480.87 3934
000112 480.82 3935
004141 480.82 3936
001653 480.81 3937
002909 480.72 3938
001916 480.7 3939
002933 480.67 3940
001082 480.6 3941
004183 480.54 3942
000151 480.53 3943
003835 480.48 3944
000413 480.43 3945
000634 480.34 3946
000806 480.28 3947
003167 480.28 3948
004625 480.28 3949
001309 480.14 3950
000813 480.08 3951
001417 480.06 3952
003980 480.02 3953
002940 479.98 3954
000254 479.92 3955
002492 479.87 3956
003149 479.83 3957
003502 479.81 3958
000876 479.8 3959
004440 479.73 3960
004963 479.61 3961
003539 479.57 3962
003918 479.54 3963
001153 479.53 3964
004158 479.51 3965
001718 479.42 3966
000563 479.38 3967
003338 479.27 3968
004307 479.25 3969
001792 479.2 3970
003929 479.17 3971
000447 478.89 3972
002442 478.81 3973
003685 478.77 3974
000065 478.63 3975
002911 478.62 3976
001469 478.57 3977
002324 478.53 3978
004424 478.47 3979
001471 478.43 3980
002762 478.4 3981
001817 478.38 3982
004509 478.22 3983
001090 478.18 3984
004873 478.12 3985
001088 478.04 3986
003756 477.98 3987
004832 477.93 3988
004003 477.84 3989
002081 477.83 3990
001781 477.74 3991
002560 477.7 3992
002117 477.67 3993
000009 477.66 3994
000708 477.66 3995
002718 477.62 3996
003092 477.51 3997
000058 477.5 3998
000423 477.47 3999
000240 477.4 4000
000246 477.39 4001
001423 477.13 4002
000975 477.09 4003
003806 477.05 4004
000207 476.89 4005
000978 476.85 4006
000673 476.84 4007
002201 476.84 4008
004371 476.83 4009
001234 476.78 4010
002768 476.76 4011
004108 476.67 4012
002239 476.65 4013
002778 476.64 4014
003885 476.6 4015
002917 476.59 4016
004029 476.57 4017
000643 476.56 4018
000371 476.53 4019
002697 476.53 4020
001677 476.52 4021
001078 476.49 4022
001297 476.37 4023
000719 476.36 4024
000759 476.3 4025
000624 476.29 4026
004641 476.25 4027
003592 476.22 4028
000782 476.19 4029
001883 476.16 4030
002623 476.13 4031
001516 476.12 4032
002619 476.04 4033
003821 476.04 4034
002819 476.03 4035
001420 475.98 4036
000502 475.94 4037
004814 475.93 4038
004934 475.82 4039
003927 475.81 4040
003591 475.78 4041
004055 475.7 4042
000123 475.67 4043
000593 475.6 4044
003325 475.59 4045
004278 475.56 4046
000654 475.4 4047
004182 475.39 4048
000606 475.35 4049
000027 475.33 4050
002881 475.29 4051
002691 475.17 4052
002171 475.14 4053
004679 475.06 4054
004746 475.02 4055
002202 475.01 4056
004911 474.98 4057
003527 474.96 4058
004272 474.95 4059
003128 474.87 4060
004418 474.76 4061
000324 474.75 4062
003367 474.68 4063
000728 474.59 4064
001503 474.58 4065
002168 474.44 4066
002853 474.42 4067
002142 474.27 4068
001826 474.23 4069
001440 474.17 4070
001599 474.02 4071
000645 474.01 4072
002715 473.96 4073
004595 473.84 4074
004793 473.83 4075
001737 473.81 4076
002957 473.8 4077
001233 473.57 4078
003365 473.54 4079
001500 473.53 4080
002896 473.51 4081
001964 473.39 4082
001778 473.37 4083
001113 473.33 4084
001241 473.33 4085
003696 473.28 4086
003283 473.27 4087
001020 473.09 4088
001956 472.93 4089
003956 472.84 4090
001405 472.81 4091
002351 472.65 4092
001713 472.58 4093
004760 472.54 4094
001527 472.51 4095
003924 472.44 4096
001061 472.36 4097
000209 472.28 4098
004173 472.18 4099
003882 472.08 4100
001619 472.02 4101
002034 471.91 4102
001742 471.89 4103
003459 471.83 4104
004396 471.82 4105
000317 471.74 4106
000040 471.57 4107
001864 471.53 4108
002439 471.48 4109
004037 471.42 4110
003809 471.23 4111
004833 471.22 4112
002601 471.13 4113
004533 471.09 4114
003458 471.05 4115
000822 470.92 4116
000084 470.82 4117
003340 470.77 4118
003878 470.75 4119
003069 470.73 4120
003427 470.72 4121
001133 470.52 4122
002670 470.3 4123
000817 470.22 4124
002170 470.11 4125
001738 470.05 4126
004383 470.04 4127
002567 470.01 4128
002745 469.94 4129
003841 469.94 4130
000828 469.87 4131
004324 469.82 4132
000714 469.75 4133
003879 469.64 4134
002250 469.56 4135
004378 469.55 4136
002035 469.53 4137
002418 469.52 4138
000998 469.4 4139
001618 469.38 4140
002078 469.29 4141
000134 469.25 4142
001204 469.05 4143
001636 468.84 4144
004719 468.78 4145
000565 468.72 4146
004358 468.68 4147
004647 468.66 4148
004236 468.61 4149
000276 468.58 4150
004243 468.48 4151
003472 468.4 4152
003877 468.34 4153
004283 468.31 4154
002744 468.29 4155
000920 468.25 4156
003844 468.19 4157
003884 468.15 4158
004633 467.93 4159
003099 467.84 4160
004626 467.66 4161
003889 467.63 4162
004883 467.57 4163
002396 467.55 4164
001463 467.54 4165
000213 467.5 4166
002297 467.31 4167
004423 467.27 4168
001118 467.14 4169
000951 467.13 4170
002535 467.05 4171
003235 467.04 4172
002002 466.95 4173
002359 466.66 4174
003725 466.6 4175
000772 466.58 4176
000952 466.56 4177
003775 466.44 4178
004830 466.37 4179
004743 466.17 4180
003026 466.16 4181
003227 466.16 4182
000108 466.11 4183
000802 466.09 4184
003216 466.06 4185
003560 465.99 4186
003425 465.98 4187
001087 465.93 4188
004888 465.9 4189
002606 465.89 4190
003306 465.84 4191
004479 465.74 4192
003024 465.67 4193
002000 465.55 4194
000871 465.53 4195
001305 465.48 4196
003747 465.46 4197
004116 465.28 4198
003329 465.21 4199
002638 465.12 4200
000171 465.09 4201
001658 465.08 4202
000011 464.93 4203
003856 464.68 4204
002836 464.63 4205
001578 464.59 4206
002272 464.54 4207
001668 464.44 4208
002746 464.43 4209
000904 464.41 4210
002254 464.4 4211
004316 464.32 4212
001272 464.3 4213
004436 464.11 4214
002210 464.05 4215
001115 464.02 4216
000655 463.98 4217
004067 463.96 4218
003142 463.86 4219
004244 463.84 4220
004434 463.82 4221
002716 463.81 4222
001801 463.75 4223
004394 463.75 4224
004048 463.64 4225
004081 463.57 4226
002434 463.54 4227
002995 463.5 4228
004079 463.38 4229
003755 463.31 4230
001071 463.23 4231
004281 463.15 4232
000499 463.11 4233
004441 463.03 4234
000814 463.01 4235
002487 463.01 4236
002208 462.98 4237
001059 462.97 4238
000106 462.93 4239
004690 462.92 4240
002975 462.88 4241
002402 462.85 4242
001326 462.78 4243
003713 462.76 4244
003693 462.75 4245
002096 462.64 4246
004252 462.63 4247
004312 462.62 4248
002672 462.56 4249
001918 462.44 4250
000662 462.31 4251
002039 462.28 4252
000827 462.24 4253
004990 462.21 4254
002015 462.2 4255
004767 462.16 4256
003534 461.98 4257
001892 461.94 4258
003300 461.91 4259
003308 461.82 4260
000961 461.78 4261
003668 461.76 4262
002815 461.44 4263
004146 461.28 4264
002122 461.24 4265
001057 461.22 4266
003457 461.18 4267
002001 461.03 4268
004654 460.93 4269
002349 460.88 4270
003205 460.85 4271
000846 460.84 4272
004988 460.84 4273
000853 460.83 4274
002711 460.81 4275
001215 460.75 4276
004588 460.36 4277
003415 460.33 4278
004698 460.3 4279
002823 460.25 4280
002014 459.84 4281
003112 459.81 4282
003245 459.79 4283
004118 459.79 4284
001176 459.76 4285
000710 459.74 4286
004171 459.69 4287
003982 459.68 4288
002376 459.66 4289
000147 459.32 4290
001940 459.32 4291
003064 459.3 4292
000355 459.12 4293
